Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2018-02-09,36.71109390258789,66.9800033569336,51.853694915771484,80.74179077148438,5.730729579925537
2018-02-12,38.18975830078125,69.3115005493164,52.26456069946289,81.61168670654297,5.630720615386963
2018-02-13,38.572349548339844,70.72550201416016,52.24374771118164,82.25260162353516,5.744307994842529
2018-02-14,39.28350830078125,72.55249786376953,53.1635856628418,83.54054260253906,5.961360931396484
2018-02-15,40.60259246826172,73.08799743652344,54.08838653564453,85.24248504638672,6.0868000984191895
2018-02-16,40.47114944458008,72.43450164794922,54.29357147216797,84.63528442382812,6.021116256713867
2018-02-20,40.33502197265625,73.4175033569336,54.69450759887695,85.29764556884766,6.15050745010376
2018-02-21,40.15194320678711,74.14600372314453,55.19804382324219,84.1661148071289,5.9635820388793945
2018-02-22,40.487586975097656,74.26699829101562,55.007240295410156,84.38689422607422,5.983102321624756
2018-02-23,41.19171905517578,75.0,55.90874099731445,86.53038787841797,6.076498985290527
2018-02-26,42.006160736083984,76.09750366210938,56.6823844909668,87.78152465820312,6.092559337615967
2018-02-27,41.87002944946289,75.5989990234375,55.38439178466797,86.65917205810547,6.079710960388184
2018-02-28,41.8066520690918,75.62249755859375,54.71086502075195,86.26358795166016,5.979395866394043
2018-03-01,41.0743522644043,74.67250061035156,53.09965133666992,85.41726684570312,5.737500190734863
2018-03-02,41.35836410522461,75.01249694824219,53.730560302734375,85.60124206542969,5.844488143920898
2018-03-05,41.50152587890625,76.18049621582031,54.256893157958984,86.14400482177734,5.822498321533203
2018-03-06,41.46631622314453,76.88200378417969,54.561187744140625,85.84961700439453,5.983349323272705
2018-03-07,41.08141326904297,77.25,55.26197814941406,86.34640502929688,5.97544002532959
2018-03-08,41.52970504760742,77.59300231933594,55.972679138183594,86.87075805664062,5.959135055541992
2018-03-09,42.24321365356445,78.94450378417969,57.53185272216797,88.81188201904297,6.061674118041992
2018-03-12,42.651611328125,79.91950225830078,57.78411102294922,89.02345275878906,6.171131134033203
2018-03-13,42.240867614746094,79.40899658203125,56.49454879760742,86.85237121582031,6.120479106903076
2018-03-14,41.88175964355469,79.55000305175781,56.93960189819336,86.33720397949219,6.145928859710693
2018-03-15,41.93104553222656,79.11599731445312,57.024845123291016,86.64077758789062,6.1607537269592285
2018-03-16,41.78317642211914,78.58399963378906,56.22246551513672,87.02714538574219,6.188920497894287
2018-03-19,41.14476776123047,77.24649810791016,54.52006149291992,85.45404052734375,5.954686641693115
2018-03-20,41.130699157714844,79.32550048828125,54.308433532714844,85.67481994628906,6.166683673858643
2018-03-21,40.198890686035156,79.09300231933594,54.2192268371582,85.0768814086914,6.141480922698975
2018-03-22,39.63090515136719,77.24600219726562,52.194679260253906,82.60218811035156,5.975688457489014
2018-03-23,38.71316146850586,74.77799987792969,50.876365661621094,80.20113372802734,5.7562785148620605
2018-03-26,40.55096435546875,77.79299926757812,52.24126434326172,86.27278900146484,6.040671348571777
2018-03-27,39.511192321777344,74.85250091552734,49.904483795166016,82.3078384399414,5.572203636169434
2018-03-28,39.07461929321289,71.57099914550781,49.817256927490234,82.23423767089844,5.469169616699219
2018-03-29,39.37973403930664,72.36699676513672,51.40121078491211,83.96373748779297,5.7221832275390625
2018-04-02,39.1215705871582,68.59950256347656,50.18648147583008,81.43385314941406,5.461756706237793
2018-04-03,39.52292251586914,69.60250091552734,50.486328125,82.52859497070312,5.568002223968506
2018-04-04,40.278690338134766,70.52850341796875,51.0329704284668,84.93887329101562,5.589993476867676
2018-04-05,40.557987213134766,72.5875015258789,51.178192138671875,84.98487854003906,5.469911098480225
2018-04-06,39.520572662353516,70.2614974975586,50.05366134643555,83.00701141357422,5.293740272521973
2018-04-09,39.91254806518555,70.30400085449219,50.55621337890625,83.5037612915039,5.322403907775879
2018-04-10,40.663612365722656,71.81099700927734,51.36948776245117,85.44485473632812,5.631256580352783
2018-04-11,40.4734992980957,71.35250091552734,50.802520751953125,84.50648498535156,5.589993476867676
2018-04-12,40.87250900268555,72.42500305175781,51.40864944458008,86.08881378173828,5.796553134918213
2018-04-13,41.010982513427734,71.53949737548828,51.3466911315918,85.62884521484375,5.71995735168457
2018-04-16,41.266822814941406,72.07499694824219,51.84527587890625,86.63156127929688,5.719710826873779
2018-04-17,41.83481979370117,75.19149780273438,53.493656158447266,88.37947845458984,5.869197368621826
2018-04-18,41.740936279296875,76.39199829101562,53.29690933227539,88.71986389160156,5.840286731719971
2018-04-19,40.557987213134766,77.84549713134766,53.99372863769531,88.41626739501953,5.659177303314209
2018-04-20,38.896244049072266,76.37449645996094,53.39255905151367,87.39513397216797,5.651021480560303
2018-04-23,38.78358459472656,75.89299774169922,53.21858596801758,87.71710968017578,5.531680583953857
